esac_publisher,cr_year,country_name,cc_total,articles,prop
All,2019,Venezuela,6,176,0.03409090909090909
All,2019,British Virgin Islands,0,2,0
All,2019,U.S. Virgin Islands,1,11,0.09090909090909091
All,2019,Vietnam,52,2308,0.022530329289428077
All,2019,Vanuatu,0,8,0
All,2019,Samoa,0,5,0
All,2019,Yemen,1,103,0.009708737864077669
All,2019,Mayotte,0,2,0
All,2019,South Africa,342,5353,0.0638894078087054
All,2019,Zambia,11,61,0.18032786885245902
All,2019,Zimbabwe,14,130,0.1076923076923077
All,2020,Andorra,0,4,0
All,2020,United Arab Emirates,74,1435,0.05156794425087108
All,2020,Afghanistan,2,16,0.125
All,2020,Antigua & Barbuda,0,5,0
All,2020,Albania,4,47,0.0851063829787234
All,2020,Armenia,12,138,0.08695652173913043
All,2020,Angola,2,16,0.125
All,2020,Argentina,63,4741,0.013288335794136259
All,2020,American Samoa,0,1,0
All,2020,Austria,3278,6775,0.48383763837638377
All,2020,Australia,1587,32523,0.04879623650954709
All,2020,Aruba,0,4,0
All,2020,Azerbaijan,7,139,0.050359712230215826
All,2020,Bosnia & Herzegovina,3,129,0.023255813953488372
All,2020,Barbados,0,21,0
All,2020,Bangladesh,70,1611,0.043451272501551834
All,2020,Belgium,850,8493,0.10008242081714352
All,2020,Burkina Faso,9,92,0.09782608695652174
All,2020,Bulgaria,23,710,0.0323943661971831
All,2020,Bahrain,5,88,0.056818181818181816
All,2020,Burundi,3,31,0.0967741935483871
All,2020,Benin,13,106,0.12264150943396226
All,2020,Bermuda,0,7,0
All,2020,Brunei,2,87,0.022988505747126436
All,2020,Bolivia,8,44,0.18181818181818182
All,2020,Brazil,467,27514,0.01697317729156066
All,2020,Bahamas,1,14,0.07142857142857142
All,2020,Bhutan,0,16,0
All,2020,Botswana,5,134,0.03731343283582089
All,2020,Belarus,12,243,0.04938271604938271
All,2020,Belize,1,4,0.25
All,2020,Canada,2047,31396,0.06519938845712829
All,2020,Congo - Kinshasa,8,79,0.10126582278481013
All,2020,Central African Republic,0,8,0
All,2020,Congo - Brazzaville,4,24,0.16666666666666666
All,2020,Switzerland,2717,10698,0.25397270517853804
All,2020,Côte d’Ivoire,6,101,0.0594059405940594
All,2020,Chile,96,3160,0.030379746835443037
All,2020,Cameroon,11,560,0.019642857142857142
All,2020,China,6131,244380,0.02508797773958589
All,2020,Colombia,102,2509,0.04065364687126345
All,2020,Costa Rica,15,173,0.08670520231213873
All,2020,Cuba,8,192,0.041666666666666664
All,2020,Cape Verde,0,4,0
All,2020,Curaçao,1,4,0.25
All,2020,Cyprus,37,826,0.044794188861985475
All,2020,Czechia,353,4827,0.07313030868033976
All,2020,Germany,21042,49797,0.42255557563708657
All,2020,Djibouti,0,6,0
All,2020,Denmark,797,7267,0.10967386817118481
All,2020,Dominica,0,1,0
All,2020,Dominican Republic,1,35,0.02857142857142857
All,2020,Algeria,23,2397,0.009595327492699207
All,2020,Ecuador,19,477,0.039832285115303984
All,2020,Estonia,80,576,0.1388888888888889
All,2020,Egypt,168,8318,0.020197162779514305
All,2020,Eritrea,0,4,0
All,2020,Spain,1626,29361,0.05537958516399305
All,2020,Ethiopia,70,805,0.08695652173913043
All,2020,Finland,2221,5146,0.431597357170618
All,2020,Fiji,1,62,0.016129032258064516
All,2020,Falkland Islands,0,6,0
All,2020,Micronesia (Federated States of),0,1,0
All,2020,Faroe Islands,3,7,0.42857142857142855
All,2020,France,1600,32945,0.04856579147063287
All,2020,Gabon,3,36,0.08333333333333333
All,2020,United Kingdom,18791,60151,0.312397133879736
All,2020,Grenada,2,37,0.05405405405405406
All,2020,Georgia,2,116,0.017241379310344827
All,2020,French Guiana,6,35,0.17142857142857143
All,2020,Ghana,45,784,0.05739795918367347
All,2020,Gibraltar,0,1,0
All,2020,Greenland,4,15,0.26666666666666666
All,2020,Gambia,5,16,0.3125
All,2020,Guinea,1,9,0.1111111111111111
All,2020,Guadeloupe,2,27,0.07407407407407407
All,2020,Greece,218,5099,0.04275348107472053
All,2020,Guatemala,1,34,0.029411764705882353
All,2020,Guam,1,7,0.14285714285714285
All,2020,Guinea-Bissau,0,5,0
All,2020,Guyana,0,2,0
All,2020,Hong Kong SAR China,356,6776,0.0525383707201889
All,2020,Honduras,0,18,0
All,2020,Croatia,65,1188,0.054713804713804715
All,2020,Haiti,0,5,0
All,2020,Hungary,1331,2363,0.5632670334320778
All,2020,Indonesia,120,4374,0.027434842249657063
All,2020,Ireland,818,4499,0.18181818181818182
All,2020,Israel,402,6807,0.05905685323931247
All,2020,India,789,59287,0.013308145124563563
All,2020,Iraq,49,1829,0.026790595954073265
All,2020,Iran,311,27124,0.01146586049255272
All,2020,Iceland,52,356,0.14606741573033707
All,2020,Italy,3736,36015,0.1037345550465084
All,2020,Jersey,3,32,0.09375
All,2020,Jamaica,3,49,0.061224489795918366
All,2020,Jordan,25,983,0.0254323499491353
All,2020,Japan,3446,37557,0.09175386745480203
All,2020,Kenya,91,525,0.17333333333333334
All,2020,Kyrgyzstan,0,32,0
All,2020,Cambodia,2,56,0.03571428571428571
All,2020,Kiribati,0,2,0
All,2020,St. Kitts & Nevis,4,18,0.2222222222222222
All,2020,North Korea,0,7,0
All,2020,South Korea,883,24394,0.036197425596458145
All,2020,Kuwait,12,410,0.02926829268292683
All,2020,Cayman Islands,0,3,0
All,2020,Kazakhstan,11,487,0.022587268993839837
All,2020,Laos,3,21,0.14285714285714285
All,2020,Lebanon,32,1091,0.02933088909257562
All,2020,Liechtenstein,4,44,0.09090909090909091
All,2020,Sri Lanka,20,485,0.041237113402061855
All,2020,Lesotho,0,10,0
All,2020,Lithuania,39,839,0.04648390941597139
All,2020,Luxembourg,116,381,0.30446194225721784
All,2020,Latvia,16,270,0.05925925925925926
All,2020,Libya,9,73,0.1232876712328767
All,2020,Morocco,22,2448,0.008986928104575163
All,2020,Monaco,4,37,0.10810810810810811
All,2020,Moldova,5,55,0.09090909090909091
All,2020,Montenegro,2,53,0.03773584905660377
All,2020,Madagascar,4,40,0.1
All,2020,North Macedonia,4,122,0.03278688524590164
All,2020,Mali,6,35,0.17142857142857143
All,2020,Myanmar (Burma),10,63,0.15873015873015872
All,2020,Mongolia,14,82,0.17073170731707318
All,2020,Macao SAR China,13,615,0.02113821138211382
All,2020,Martinique,1,32,0.03125
All,2020,Mauritania,0,10,0
All,2020,Montserrat,0,1,0
All,2020,Malta,9,218,0.04128440366972477
All,2020,Mauritius,5,69,0.07246376811594203
All,2020,Maldives,1,18,0.05555555555555555
All,2020,Malawi,18,85,0.21176470588235294
All,2020,Mexico,193,7189,0.02684657115036862
All,2020,Malaysia,113,5730,0.019720767888307154
All,2020,Mozambique,9,48,0.1875
All,2020,Namibia,6,61,0.09836065573770492
All,2020,New Caledonia,0,36,0
All,2020,Niger,0,14,0
All,2020,Nigeria,107,2545,0.04204322200392927
All,2020,Nicaragua,0,9,0
All,2020,Netherlands,9757,16976,0.5747525918944392
All,2020,Norway,3285,5485,0.5989061075660893
All,2020,Nepal,19,316,0.060126582278481014
All,2020,New Zealand,300,4570,0.06564551422319474
All,2020,Oman,17,425,0.04
All,2020,Panama,19,103,0.18446601941747573
All,2020,Peru,46,552,0.08333333333333333
All,2020,French Polynesia,5,30,0.16666666666666666
All,2020,Papua New Guinea,1,21,0.047619047619047616
All,2020,Philippines,46,778,0.05912596401028278
All,2020,Pakistan,131,6297,0.020803557249483882
All,2020,Poland,3622,10490,0.34528122020972357
All,2020,Puerto Rico,11,201,0.05472636815920398
All,2020,Palestinian Territories,3,165,0.01818181818181818
All,2020,Portugal,273,6866,0.03976114185843286
All,2020,Palau,0,2,0
All,2020,Paraguay,0,53,0
All,2020,Qatar,284,898,0.31625835189309576
All,2020,Réunion,2,47,0.0425531914893617
All,2020,Romania,110,1721,0.06391632771644393
All,2020,Serbia,50,1520,0.03289473684210526
All,2020,Russia,311,13560,0.02293510324483776
All,2020,Rwanda,12,86,0.13953488372093023
All,2020,Saudi Arabia,276,5653,0.04882363346895454
All,2020,Solomon Islands,0,3,0
All,2020,Seychelles,0,13,0
All,2020,Sudan,4,120,0.03333333333333333
All,2020,Sweden,5504,9518,0.5782727463752889
All,2020,Singapore,334,5976,0.055890227576974566
All,2020,Slovenia,205,1210,0.16942148760330578
All,2020,Svalbard & Jan Mayen,1,1,1
All,2020,Slovakia,86,1218,0.07060755336617405
All,2020,Sierra Leone,1,12,0.08333333333333333
All,2020,San Marino,0,5,0
All,2020,Senegal,5,120,0.041666666666666664
All,2020,Somalia,1,4,0.25
All,2020,Suriname,1,7,0.14285714285714285
All,2020,South Sudan,5,46,0.10869565217391304
All,2020,El Salvador,0,8,0
All,2020,Sint Maarten,0,3,0
All,2020,Syria,2,99,0.020202020202020204
All,2020,Eswatini,0,7,0
All,2020,Turks & Caicos Islands,1,1,1
All,2020,Chad,1,4,0.25
All,2020,Togo,1,40,0.025
All,2020,Thailand,126,4241,0.029709974062721058
All,2020,Tajikistan,1,37,0.02702702702702703
All,2020,Timor-Leste,0,2,0
All,2020,Turkmenistan,0,1,0
All,2020,Tunisia,39,3207,0.01216089803554724
All,2020,Turkey,220,17373,0.012663328152880907
All,2020,Trinidad & Tobago,4,92,0.043478260869565216
All,2020,Taiwan,357,8924,0.04000448229493501
All,2020,Tanzania,34,253,0.13438735177865613
All,2020,Ukraine,46,1546,0.029754204398447608
All,2020,Uganda,44,230,0.19130434782608696
All,2020,United States,12009,212333,0.05655738863012344
All,2020,Uruguay,7,378,0.018518518518518517
All,2020,Uzbekistan,3,178,0.016853932584269662
All,2020,Vatican City,0,2,0
All,2020,Venezuela,1,181,0.0055248618784530384
All,2020,U.S. Virgin Islands,0,2,0
All,2020,Vietnam,71,3150,0.02253968253968254
All,2020,Vanuatu,0,3,0
All,2020,Samoa,1,8,0.125
All,2020,Yemen,8,132,0.06060606060606061
All,2020,Mayotte,0,5,0
All,2020,South Africa,415,5842,0.07103731598767546
All,2020,Zambia,5,66,0.07575757575757576
All,2020,Zimbabwe,12,173,0.06936416184971098
All,2021,Andorra,1,2,0.5
All,2021,United Arab Emirates,139,1554,0.08944658944658945
All,2021,Afghanistan,4,40,0.1
All,2021,Antigua & Barbuda,1,4,0.25
All,2021,Albania,3,61,0.04918032786885246
All,2021,Armenia,6,134,0.04477611940298507
All,2021,Angola,3,16,0.1875
All,2021,Argentina,101,4537,0.022261406215560945
All,2021,Austria,4186,6835,0.6124359912216533
All,2021,Australia,2251,33119,0.06796702798997555
All,2021,Aruba,1,4,0.25
All,2021,Azerbaijan,9,146,0.06164383561643835
All,2021,Bosnia & Herzegovina,9,121,0.0743801652892562
All,2021,Barbados,1,28,0.03571428571428571
All,2021,Bangladesh,116,2229,0.05204127411395244
All,2021,Belgium,1109,8678,0.12779442267803642
All,2021,Burkina Faso,13,85,0.15294117647058825
All,2021,Bulgaria,47,798,0.05889724310776942
All,2021,Bahrain,7,100,0.07
All,2021,Burundi,2,23,0.08695652173913043
All,2021,Benin,22,141,0.15602836879432624
All,2021,Bermuda,1,2,0.5
All,2021,Brunei,7,122,0.05737704918032787
All,2021,Bolivia,15,50,0.3
All,2021,Brazil,665,28821,0.023073453384684778
All,2021,Bahamas,3,11,0.2727272727272727
All,2021,Bhutan,1,22,0.045454545454545456
All,2021,Botswana,10,142,0.07042253521126761
All,2021,Belarus,15,215,0.06976744186046512
All,2021,Belize,0,1,0
All,2021,Canada,4154,31483,0.1319442238668488
All,2021,Congo - Kinshasa,9,78,0.11538461538461539
All,2021,Central African Republic,0,3,0
All,2021,Congo - Brazzaville,1,18,0.05555555555555555
All,2021,Switzerland,5918,10693,0.5534461797437576
All,2021,Côte d’Ivoire,10,104,0.09615384615384616
All,2021,Chile,161,3251,0.049523223623500465
All,2021,Cameroon,24,709,0.03385049365303244
All,2021,China,7670,267926,0.028627307540141683
All,2021,Colombia,155,2659,0.05829259119969914
All,2021,Costa Rica,12,197,0.06091370558375635
All,2021,Cuba,13,223,0.05829596412556054
All,2021,Cape Verde,0,8,0
All,2021,Curaçao,2,3,0.6666666666666666
All,2021,Cyprus,55,909,0.06050605060506051
All,2021,Czechia,521,4952,0.10521001615508885
All,2021,Germany,26633,51419,0.5179602870534238
All,2021,Djibouti,0,5,0
All,2021,Denmark,1557,7453,0.2089091640949953
All,2021,Dominican Republic,2,24,0.08333333333333333
All,2021,Algeria,35,2559,0.013677217663149667
All,2021,Ecuador,61,486,0.12551440329218108
All,2021,Estonia,95,589,0.16129032258064516
All,2021,Egypt,207,8904,0.02324797843665768
All,2021,Eritrea,0,8,0
All,2021,Spain,6873,29180,0.23553803975325566
All,2021,Ethiopia,120,1011,0.11869436201780416
All,2021,Finland,3423,5170,0.6620889748549323
All,2021,Fiji,6,69,0.08695652173913043
All,2021,Falkland Islands,1,6,0.16666666666666666
All,2021,Micronesia (Federated States of),0,1,0
All,2021,Faroe Islands,2,11,0.18181818181818182
All,2021,France,2272,31961,0.0710866368386471
All,2021,Gabon,4,27,0.14814814814814814
All,2021,United Kingdom,22000,59285,0.3710888082988952
All,2021,Grenada,3,27,0.1111111111111111
All,2021,Georgia,8,118,0.06779661016949153
All,2021,French Guiana,3,33,0.09090909090909091
All,2021,Ghana,77,848,0.09080188679245282
All,2021,Gibraltar,0,3,0
All,2021,Greenland,6,16,0.375
All,2021,Gambia,8,16,0.5
All,2021,Guinea,2,11,0.18181818181818182
All,2021,Guadeloupe,5,40,0.125
All,2021,Greece,279,5122,0.05447090980085904
All,2021,Guatemala,8,40,0.2
All,2021,Guam,1,8,0.125
All,2021,Guinea-Bissau,2,6,0.3333333333333333
All,2021,Guyana,1,9,0.1111111111111111
All,2021,Hong Kong SAR China,444,6971,0.0636924401090231
All,2021,Honduras,2,17,0.11764705882352941
All,2021,Croatia,80,1095,0.0730593607305936
All,2021,Haiti,0,4,0
All,2021,Hungary,1566,2388,0.6557788944723618
All,2021,Indonesia,135,3934,0.034316217590238944
All,2021,Ireland,2074,4634,0.4475615019421666
All,2021,Israel,602,6929,0.08688122384182421
All,2021,Isle of Man,1,4,0.25
All,2021,India,988,68885,0.014342745154968426
All,2021,Iraq,63,1710,0.03684210526315789
All,2021,Iran,332,27345,0.012141159261290913
All,2021,Iceland,63,337,0.18694362017804153
All,2021,Italy,7753,34194,0.22673568462303328
All,2021,Jersey,4,47,0.0851063829787234
All,2021,Jamaica,3,66,0.045454545454545456
All,2021,Jordan,28,1023,0.02737047898338221
All,2021,Japan,4777,37291,0.12810061408919043
All,2021,Kenya,115,499,0.23046092184368738
All,2021,Kyrgyzstan,2,41,0.04878048780487805
All,2021,Cambodia,5,63,0.07936507936507936
All,2021,St. Kitts & Nevis,3,9,0.3333333333333333
All,2021,North Korea,0,6,0
All,2021,South Korea,1463,24461,0.05980949266178815
All,2021,Kuwait,27,416,0.06490384615384616
All,2021,Cayman Islands,0,4,0
All,2021,Kazakhstan,34,483,0.07039337474120083
All,2021,Laos,2,10,0.2
All,2021,Lebanon,41,1019,0.040235525024533855
All,2021,Liechtenstein,7,27,0.25925925925925924
All,2021,Sri Lanka,28,627,0.044657097288676235
All,2021,Liberia,1,7,0.14285714285714285
All,2021,Lesotho,1,12,0.08333333333333333
All,2021,Lithuania,65,740,0.08783783783783784
All,2021,Luxembourg,162,399,0.40601503759398494
All,2021,Latvia,40,257,0.1556420233463035
All,2021,Libya,6,91,0.06593406593406594
All,2021,Morocco,35,2838,0.01233262861169838
All,2021,Monaco,4,49,0.08163265306122448
All,2021,Moldova,9,56,0.16071428571428573
All,2021,Montenegro,4,66,0.06060606060606061
All,2021,Madagascar,12,41,0.2926829268292683
All,2021,North Macedonia,5,115,0.043478260869565216
All,2021,Mali,6,30,0.2
All,2021,Myanmar (Burma),4,65,0.06153846153846154
All,2021,Mongolia,5,80,0.0625
All,2021,Macao SAR China,24,729,0.03292181069958848
All,2021,Martinique,2,21,0.09523809523809523
All,2021,Mauritania,0,10,0
All,2021,Malta,18,192,0.09375
All,2021,Mauritius,3,73,0.0410958904109589
All,2021,Maldives,2,11,0.18181818181818182
All,2021,Malawi,14,91,0.15384615384615385
All,2021,Mexico,281,7287,0.038561822423493895
All,2021,Malaysia,155,6834,0.022680714076675445
All,2021,Mozambique,11,61,0.18032786885245902
All,2021,Namibia,1,58,0.017241379310344827
All,2021,New Caledonia,8,32,0.25
All,2021,Niger,3,16,0.1875
All,2021,Nigeria,127,2926,0.043403964456596035
All,2021,Nicaragua,2,9,0.2222222222222222
All,2021,Netherlands,11699,17136,0.6827147525676938
All,2021,Norway,3996,5716,0.6990902729181245
All,2021,Nepal,37,341,0.10850439882697947
All,2021,New Zealand,434,4699,0.09236007661204512
All,2021,Oman,15,491,0.03054989816700611
All,2021,Panama,24,103,0.23300970873786409
All,2021,Peru,55,625,0.088
All,2021,French Polynesia,3,20,0.15
All,2021,Papua New Guinea,0,23,0
All,2021,Philippines,54,802,0.06733167082294264
All,2021,Pakistan,164,6757,0.02427112623945538
All,2021,Poland,3563,9564,0.37254286909242995
All,2021,Puerto Rico,11,216,0.05092592592592592
All,2021,Palestinian Territories,4,167,0.023952095808383235
All,2021,Portugal,494,7046,0.07011070110701106
All,2021,Palau,0,5,0
All,2021,Paraguay,0,40,0
All,2021,Qatar,408,923,0.4420368364030336
All,2021,Réunion,8,47,0.1702127659574468
All,2021,Romania,134,1621,0.08266502159161011
All,2021,Serbia,72,1558,0.04621309370988447
All,2021,Russia,425,13113,0.03241058491573248
All,2021,Rwanda,16,98,0.16326530612244897
All,2021,Saudi Arabia,354,6233,0.05679448098828815
All,2021,Solomon Islands,1,2,0.5
All,2021,Seychelles,0,9,0
All,2021,Sudan,9,180,0.05
All,2021,Sweden,7316,9899,0.7390645519749469
All,2021,Singapore,420,5694,0.0737618545837724
All,2021,Slovenia,363,1263,0.28741092636579574
All,2021,Svalbard & Jan Mayen,2,2,1
All,2021,Slovakia,108,1183,0.09129332206255283
All,2021,Sierra Leone,3,11,0.2727272727272727
All,2021,San Marino,0,5,0
All,2021,Senegal,9,106,0.08490566037735849
All,2021,Somalia,0,4,0
All,2021,Suriname,2,8,0.25
All,2021,South Sudan,5,30,0.16666666666666666
All,2021,El Salvador,1,12,0.08333333333333333
All,2021,Sint Maarten,0,7,0
All,2021,Syria,9,108,0.08333333333333333
All,2021,Eswatini,1,18,0.05555555555555555
All,2021,Chad,1,7,0.14285714285714285
All,2021,Togo,2,45,0.044444444444444446
All,2021,Thailand,190,4412,0.04306436990027199
All,2021,Tajikistan,2,36,0.05555555555555555
All,2021,Timor-Leste,0,4,0
All,2021,Tunisia,46,3536,0.013009049773755657
All,2021,Turkey,404,19844,0.020358798629308606
All,2021,Trinidad & Tobago,4,86,0.046511627906976744
All,2021,Taiwan,489,9164,0.05336097773897861
All,2021,Tanzania,45,268,0.16791044776119404
All,2021,Ukraine,66,1559,0.042334830019243104
All,2021,Uganda,50,257,0.19455252918287938
All,2021,United States,17767,208558,0.08518973139366508
All,2021,Uruguay,21,477,0.0440251572327044
All,2021,Uzbekistan,7,292,0.023972602739726026
All,2021,Vatican City,0,6,0
All,2021,Venezuela,7,158,0.04430379746835443
All,2021,U.S. Virgin Islands,0,8,0
All,2021,Vietnam,105,3354,0.03130590339892665
All,2021,Vanuatu,0,5,0
All,2021,Samoa,0,8,0
All,2021,Yemen,5,185,0.02702702702702703
All,2021,Mayotte,0,2,0
All,2021,South Africa,608,5592,0.10872675250357654
All,2021,Zambia,16,66,0.24242424242424243
All,2021,Zimbabwe,24,175,0.13714285714285715
All,2022,Andorra,0,5,0
All,2022,United Arab Emirates,188,1616,0.11633663366336634
All,2022,Afghanistan,2,44,0.045454545454545456
All,2022,Antigua & Barbuda,0,12,0
All,2022,Albania,6,48,0.125
All,2022,Armenia,10,141,0.07092198581560284
All,2022,Angola,2,10,0.2
All,2022,Argentina,139,4010,0.03466334164588529
All,2022,Austria,4061,6310,0.6435816164817749
All,2022,Australia,9388,29875,0.3142426778242678
All,2022,Aruba,1,2,0.5
All,2022,Azerbaijan,8,135,0.05925925925925926
All,2022,Bosnia & Herzegovina,19,137,0.1386861313868613
All,2022,Barbados,3,25,0.12
All,2022,Bangladesh,118,1829,0.06451612903225806
All,2022,Belgium,1105,7717,0.14319035894777762
All,2022,Burkina Faso,13,95,0.1368421052631579
All,2022,Bulgaria,55,828,0.06642512077294686
All,2022,Bahrain,6,92,0.06521739130434782
All,2022,Burundi,2,20,0.1
All,2022,Benin,16,141,0.11347517730496454
All,2022,Brunei,5,100,0.05
All,2022,Bolivia,9,30,0.3
All,2022,Brazil,746,24006,0.03107556444222278
All,2022,Bahamas,1,7,0.14285714285714285
All,2022,Bhutan,0,14,0
All,2022,Botswana,16,108,0.14814814814814814
All,2022,Belarus,8,209,0.03827751196172249
All,2022,Belize,0,3,0
All,2022,Canada,5080,28770,0.17657281890858534
All,2022,Congo - Kinshasa,9,75,0.12
All,2022,Central African Republic,2,6,0.3333333333333333
All,2022,Congo - Brazzaville,0,23,0
All,2022,Switzerland,6392,9778,0.6537124156269176
All,2022,Côte d’Ivoire,11,109,0.10091743119266056
All,2022,Chile,206,2712,0.07595870206489676
All,2022,Cameroon,44,695,0.06330935251798561
All,2022,China,11207,309622,0.036195748364134334
All,2022,Colombia,344,2242,0.1534344335414808
All,2022,Costa Rica,25,176,0.14204545454545456
All,2022,Cuba,17,163,0.10429447852760736
All,2022,Cape Verde,2,8,0.25
All,2022,Curaçao,4,7,0.5714285714285714
All,2022,Cyprus,110,813,0.13530135301353013
All,2022,Czechia,550,4514,0.12184315463003988
All,2022,Germany,24823,44554,0.5571441396956502
All,2022,Djibouti,0,5,0
All,2022,Denmark,3467,7088,0.48913656884875845
All,2022,Dominica,0,2,0
All,2022,Dominican Republic,6,23,0.2608695652173913
All,2022,Algeria,88,2626,0.03351104341203351
All,2022,Ecuador,75,459,0.16339869281045752
All,2022,Estonia,142,642,0.22118380062305296
All,2022,Egypt,1775,8162,0.21747120803724576
All,2022,Eritrea,0,4,0
All,2022,Spain,11325,26461,0.4279883602282605
All,2022,Ethiopia,113,1122,0.10071301247771836
All,2022,Finland,4006,5098,0.7857983522950176
All,2022,Fiji,7,62,0.11290322580645161
All,2022,Falkland Islands,0,6,0
All,2022,Micronesia (Federated States of),0,1,0
