esac_publisher,cr_year,country_name,cc_total,articles,prop
All,2019,Turkmenistan,0,1,0
All,2019,Tunisia,39,3428,0.011376896149358226
All,2019,Tonga,0,2,0
All,2019,Turkey,189,18513,0.010209042294603793
All,2019,Trinidad & Tobago,2,144,0.013888888888888888
All,2019,Taiwan,326,12591,0.02589150980859344
All,2019,Tanzania,35,340,0.10294117647058823
All,2019,Ukraine,45,2948,0.015264586160108548
All,2019,Uganda,46,346,0.1329479768786127
All,2019,United States,11632,327185,0.03555175206687348
All,2019,Uruguay,16,476,0.03361344537815126
All,2019,Uzbekistan,2,297,0.006734006734006734
All,2019,Vatican City,0,2,0
All,2019,Venezuela,10,235,0.0425531914893617
All,2019,British Virgin Islands,0,1,0
All,2019,U.S. Virgin Islands,1,11,0.09090909090909091
All,2019,Vietnam,67,3136,0.021364795918367346
All,2019,Vanuatu,0,12,0
All,2019,Samoa,0,6,0
All,2019,Yemen,2,169,0.011834319526627219
All,2019,South Africa,444,8292,0.053545586107091175
All,2019,Zambia,13,100,0.13
All,2019,Zimbabwe,20,238,0.08403361344537816
All,2020,Andorra,0,2,0
All,2020,United Arab Emirates,98,2086,0.04697986577181208
All,2020,Afghanistan,3,24,0.125
All,2020,Antigua & Barbuda,0,10,0
All,2020,Albania,5,68,0.07352941176470588
All,2020,Armenia,9,380,0.02368421052631579
All,2020,Angola,2,18,0.1111111111111111
All,2020,Argentina,103,6068,0.016974291364535266
All,2020,American Samoa,0,1,0
All,2020,Austria,3667,9029,0.40613578469376455
All,2020,Australia,2083,45900,0.045381263616557733
All,2020,Aruba,0,7,0
All,2020,Azerbaijan,13,476,0.0273109243697479
All,2020,Bosnia & Herzegovina,7,205,0.03414634146341464
All,2020,Barbados,0,38,0
All,2020,Bangladesh,89,2219,0.04010815682739973
All,2020,Belgium,1089,11898,0.09152798789712557
All,2020,Burkina Faso,12,117,0.10256410256410256
All,2020,Bulgaria,44,967,0.045501551189245086
All,2020,Bahrain,7,162,0.043209876543209874
All,2020,Burundi,10,62,0.16129032258064516
All,2020,Benin,14,142,0.09859154929577464
All,2020,Bermuda,0,7,0
All,2020,Brunei,2,129,0.015503875968992248
All,2020,Bolivia,9,57,0.15789473684210525
All,2020,Brazil,672,34202,0.019647973802701595
All,2020,Bahamas,1,21,0.047619047619047616
All,2020,Bhutan,0,25,0
All,2020,Botswana,8,194,0.041237113402061855
All,2020,Belarus,11,603,0.01824212271973466
All,2020,Belize,2,5,0.4
All,2020,Canada,2643,46731,0.056557745393849904
All,2020,Congo - Kinshasa,7,91,0.07692307692307693
All,2020,Central African Republic,0,8,0
All,2020,Congo - Brazzaville,4,25,0.16
All,2020,Switzerland,3116,15280,0.20392670157068063
All,2020,Côte d’Ivoire,9,121,0.0743801652892562
All,2020,Chile,155,4174,0.03713464302827024
All,2020,Cameroon,17,706,0.024079320113314446
All,2020,China,7830,319201,0.0245299983396042
All,2020,Colombia,132,3201,0.041237113402061855
All,2020,Costa Rica,18,257,0.07003891050583658
All,2020,Cuba,9,261,0.034482758620689655
All,2020,Cape Verde,0,8,0
All,2020,Curaçao,1,4,0.25
All,2020,Cyprus,54,1166,0.04631217838765009
All,2020,Czechia,429,6381,0.06723084156088388
All,2020,Germany,22583,70539,0.3201491373566396
All,2020,Djibouti,0,4,0
All,2020,Denmark,1025,10321,0.09931208216258114
All,2020,Dominica,0,1,0
All,2020,Dominican Republic,2,43,0.046511627906976744
All,2020,Algeria,43,3113,0.013813042081593318
All,2020,Ecuador,32,642,0.04984423676012461
All,2020,Estonia,98,907,0.10804851157662625
All,2020,Egypt,195,10693,0.018236229308893667
All,2020,Eritrea,0,7,0
All,2020,Spain,2069,37038,0.055861547599762404
All,2020,Ethiopia,94,1085,0.08663594470046083
All,2020,Finland,2669,7427,0.3593644809478928
All,2020,Fiji,1,90,0.011111111111111112
All,2020,Falkland Islands,0,7,0
All,2020,Micronesia (Federated States of),0,1,0
All,2020,Faroe Islands,3,10,0.3
All,2020,France,2479,40646,0.06099001131722679
All,2020,Gabon,3,41,0.07317073170731707
All,2020,United Kingdom,21890,89225,0.24533482768282433
All,2020,Grenada,2,64,0.03125
All,2020,Georgia,8,230,0.034782608695652174
All,2020,French Guiana,5,29,0.1724137931034483
All,2020,Ghana,57,1160,0.04913793103448276
All,2020,Gibraltar,0,3,0
All,2020,Greenland,4,19,0.21052631578947367
All,2020,Gambia,11,27,0.4074074074074074
All,2020,Guinea,1,11,0.09090909090909091
All,2020,Guadeloupe,3,36,0.08333333333333333
All,2020,Greece,303,6992,0.04333524027459954
All,2020,Guatemala,3,54,0.05555555555555555
All,2020,Guam,1,14,0.07142857142857142
All,2020,Guinea-Bissau,0,12,0
All,2020,Guyana,1,5,0.2
All,2020,Hong Kong SAR China,248,6592,0.03762135922330097
All,2020,Honduras,0,24,0
All,2020,Croatia,80,1615,0.04953560371517028
All,2020,Haiti,0,7,0
All,2020,Hungary,1863,3654,0.5098522167487685
All,2020,Indonesia,159,3431,0.04634217429320898
All,2020,Ireland,904,6588,0.13721918639951428
All,2020,Israel,499,10163,0.049099675292728524
All,2020,Isle of Man,0,2,0
All,2020,India,1144,75719,0.015108493244760232
All,2020,Iraq,58,1798,0.03225806451612903
All,2020,Iran,442,35158,0.01257181864724956
All,2020,Iceland,57,455,0.12527472527472527
All,2020,Italy,4814,48477,0.09930482496854179
All,2020,Jersey,1,2,0.5
All,2020,Jamaica,4,94,0.0425531914893617
All,2020,Jordan,29,1455,0.01993127147766323
All,2020,Japan,4262,52606,0.08101737444397977
All,2020,Kenya,118,743,0.15881561238223418
All,2020,Kyrgyzstan,0,72,0
All,2020,Cambodia,6,100,0.06
All,2020,Kiribati,0,2,0
All,2020,St. Kitts & Nevis,5,22,0.22727272727272727
All,2020,North Korea,0,13,0
All,2020,South Korea,1105,33486,0.03299886519739593
All,2020,Kuwait,18,615,0.02926829268292683
All,2020,Cayman Islands,0,4,0
All,2020,Kazakhstan,16,887,0.018038331454340473
All,2020,Laos,3,23,0.13043478260869565
All,2020,Lebanon,40,1443,0.02772002772002772
All,2020,Liechtenstein,6,57,0.10526315789473684
All,2020,Sri Lanka,23,668,0.0344311377245509
All,2020,Liberia,1,1,1
All,2020,Lesotho,0,20,0
All,2020,Lithuania,42,1049,0.04003813155386082
All,2020,Luxembourg,145,536,0.27052238805970147
All,2020,Latvia,22,462,0.047619047619047616
All,2020,Libya,10,106,0.09433962264150944
All,2020,Morocco,33,2989,0.011040481766477083
All,2020,Monaco,5,45,0.1111111111111111
All,2020,Moldova,5,97,0.05154639175257732
All,2020,Montenegro,2,81,0.024691358024691357
All,2020,Madagascar,4,48,0.08333333333333333
All,2020,North Macedonia,4,189,0.021164021164021163
All,2020,Mali,10,64,0.15625
All,2020,Myanmar (Burma),10,81,0.12345679012345678
All,2020,Mongolia,16,126,0.12698412698412698
All,2020,Macao SAR China,20,921,0.021715526601520086
All,2020,Martinique,2,37,0.05405405405405406
All,2020,Mauritania,0,12,0
All,2020,Montserrat,0,2,0
All,2020,Malta,17,326,0.05214723926380368
All,2020,Mauritius,5,91,0.054945054945054944
All,2020,Maldives,1,25,0.04
All,2020,Malawi,32,139,0.2302158273381295
All,2020,Mexico,262,9094,0.028810204530459644
All,2020,Malaysia,151,7400,0.020405405405405405
All,2020,Mozambique,11,63,0.1746031746031746
All,2020,Namibia,8,89,0.0898876404494382
All,2020,New Caledonia,2,35,0.05714285714285714
All,2020,Niger,2,18,0.1111111111111111
All,2020,Nigeria,141,3772,0.03738069989395546
All,2020,Nicaragua,1,14,0.07142857142857142
All,2020,Netherlands,12169,23853,0.5101664360877038
All,2020,Norway,4091,7847,0.521345737224417
All,2020,Nepal,25,404,0.06188118811881188
All,2020,New Zealand,364,6561,0.05547934766041762
All,2020,Oman,21,593,0.03541315345699832
All,2020,Panama,27,261,0.10344827586206896
All,2020,Peru,56,705,0.07943262411347518
All,2020,French Polynesia,5,30,0.16666666666666666
All,2020,Papua New Guinea,1,37,0.02702702702702703
All,2020,Philippines,58,1097,0.0528714676390155
All,2020,Pakistan,169,8401,0.02011665277943102
All,2020,Poland,3833,13416,0.2857036374478235
All,2020,Puerto Rico,16,357,0.04481792717086835
All,2020,Palestinian Territories,5,259,0.019305019305019305
All,2020,Portugal,366,8882,0.04120693537491556
All,2020,Palau,0,3,0
All,2020,Paraguay,0,65,0
All,2020,Qatar,368,1231,0.29894394800974816
All,2020,Réunion,1,54,0.018518518518518517
All,2020,Romania,145,2275,0.06373626373626373
All,2020,Serbia,75,2048,0.03662109375
All,2020,Russia,487,34322,0.014189149816444263
All,2020,Rwanda,14,116,0.1206896551724138
All,2020,Saudi Arabia,309,7604,0.04063650710152551
All,2020,Solomon Islands,0,3,0
All,2020,Seychelles,0,14,0
All,2020,Sudan,9,171,0.05263157894736842
All,2020,Sweden,7376,13970,0.5279885468861847
All,2020,Singapore,445,8681,0.05126137541757862
All,2020,Slovenia,269,1640,0.16402439024390245
All,2020,Svalbard & Jan Mayen,1,1,1
All,2020,Slovakia,109,1591,0.06851037083595223
All,2020,Sierra Leone,2,14,0.14285714285714285
All,2020,San Marino,0,9,0
All,2020,Senegal,6,140,0.04285714285714286
All,2020,Somalia,1,6,0.16666666666666666
All,2020,Suriname,1,10,0.1
All,2020,South Sudan,12,93,0.12903225806451613
All,2020,El Salvador,0,12,0
All,2020,Sint Maarten,0,4,0
All,2020,Syria,2,130,0.015384615384615385
All,2020,Eswatini,0,18,0
All,2020,Turks & Caicos Islands,1,1,1
All,2020,Chad,1,6,0.16666666666666666
All,2020,Togo,2,52,0.038461538461538464
All,2020,Thailand,163,5715,0.02852143482064742
All,2020,Tajikistan,4,89,0.0449438202247191
All,2020,Timor-Leste,0,2,0
All,2020,Turkmenistan,0,1,0
All,2020,Tunisia,45,3748,0.01200640341515475
All,2020,Turkey,293,23094,0.012687278080886811
All,2020,Trinidad & Tobago,5,127,0.03937007874015748
All,2020,Taiwan,471,12927,0.03643536783476445
All,2020,Tanzania,46,394,0.116751269035533
All,2020,Ukraine,69,3076,0.022431729518855657
All,2020,Uganda,53,366,0.1448087431693989
All,2020,United States,16336,340500,0.04797650513950073
All,2020,Uruguay,12,494,0.024291497975708502
All,2020,Uzbekistan,4,385,0.01038961038961039
All,2020,Vatican City,0,3,0
All,2020,Venezuela,3,242,0.012396694214876033
All,2020,British Virgin Islands,0,1,0
All,2020,U.S. Virgin Islands,0,3,0
All,2020,Vietnam,98,4118,0.023797960174842158
All,2020,Vanuatu,0,3,0
All,2020,Samoa,1,10,0.1
All,2020,Yemen,8,186,0.043010752688172046
All,2020,South Africa,559,8887,0.06290086643411726
All,2020,Zambia,11,104,0.10576923076923077
All,2020,Zimbabwe,15,279,0.053763440860215055
All,2021,Andorra,2,3,0.6666666666666666
All,2021,United Arab Emirates,208,2305,0.09023861171366594
All,2021,Afghanistan,4,54,0.07407407407407407
All,2021,Antigua & Barbuda,0,13,0
All,2021,Albania,4,81,0.04938271604938271
All,2021,Armenia,7,330,0.021212121212121213
All,2021,Angola,4,19,0.21052631578947367
All,2021,Argentina,141,5752,0.024513212795549372
All,2021,Austria,4757,8989,0.529202358438091
All,2021,Australia,2931,46088,0.06359572990800208
All,2021,Aruba,1,7,0.14285714285714285
All,2021,Azerbaijan,17,417,0.0407673860911271
All,2021,Bosnia & Herzegovina,9,190,0.04736842105263158
All,2021,Barbados,1,51,0.0196078431372549
All,2021,Bangladesh,135,2778,0.04859611231101512
All,2021,Belgium,1453,12038,0.1207011131417179
All,2021,Burkina Faso,16,109,0.14678899082568808
All,2021,Bulgaria,56,819,0.06837606837606838
All,2021,Bahrain,9,176,0.05113636363636364
All,2021,Burundi,5,44,0.11363636363636363
All,2021,Benin,24,174,0.13793103448275862
All,2021,Bermuda,1,5,0.2
All,2021,Brunei,7,166,0.04216867469879518
All,2021,Bolivia,16,60,0.26666666666666666
All,2021,Brazil,886,35054,0.025275289553260683
All,2021,Bahamas,4,19,0.21052631578947367
All,2021,Bhutan,1,29,0.034482758620689655
All,2021,Botswana,17,206,0.0825242718446602
All,2021,Belarus,14,543,0.02578268876611418
All,2021,Belize,0,4,0
All,2021,Canada,5105,45814,0.1114288208844458
All,2021,Congo - Kinshasa,11,97,0.1134020618556701
All,2021,Central African Republic,0,5,0
All,2021,Congo - Brazzaville,1,30,0.03333333333333333
All,2021,Switzerland,6815,14812,0.46009991898460706
All,2021,Côte d’Ivoire,12,136,0.08823529411764706
All,2021,Chile,239,4207,0.05681007844069408
All,2021,Cameroon,30,869,0.03452243958573072
All,2021,China,10150,346484,0.029294281987047022
All,2021,Colombia,202,3419,0.05908160280783855
All,2021,Costa Rica,17,247,0.06882591093117409
All,2021,Cuba,19,272,0.06985294117647059
All,2021,Cape Verde,0,13,0
All,2021,Curaçao,3,8,0.375
All,2021,Cyprus,80,1209,0.06617038875103391
All,2021,Czechia,685,6348,0.10790800252047889
All,2021,Germany,28893,71459,0.40432975552414674
All,2021,Djibouti,0,6,0
All,2021,Denmark,1925,10504,0.18326351865955826
All,2021,Dominican Republic,5,33,0.15151515151515152
All,2021,Algeria,52,3376,0.015402843601895734
All,2021,Ecuador,71,648,0.1095679012345679
All,2021,Estonia,133,900,0.14777777777777779
All,2021,Egypt,256,11230,0.022796081923419413
All,2021,Eritrea,1,11,0.09090909090909091
All,2021,Spain,7917,36445,0.21723144464261215
All,2021,Ethiopia,134,1335,0.10037453183520599
All,2021,Finland,4452,7408,0.6009719222462203
All,2021,Fiji,7,106,0.0660377358490566
All,2021,Falkland Islands,1,6,0.16666666666666666
All,2021,Micronesia (Federated States of),0,1,0
All,2021,Faroe Islands,2,15,0.13333333333333333
All,2021,France,3196,39504,0.08090319967598218
All,2021,Gabon,4,40,0.1
All,2021,United Kingdom,28990,86460,0.33529956049040016
All,2021,Grenada,5,56,0.08928571428571429
All,2021,Georgia,11,213,0.051643192488262914
All,2021,French Guiana,5,26,0.19230769230769232
All,2021,Ghana,95,1300,0.07307692307692308
All,2021,Gibraltar,0,4,0
All,2021,Greenland,8,26,0.3076923076923077
All,2021,Gambia,14,25,0.56
All,2021,Guinea,3,14,0.21428571428571427
All,2021,Guadeloupe,4,46,0.08695652173913043
All,2021,Greece,384,6949,0.055259749604259605
All,2021,Guatemala,7,52,0.1346153846153846
All,2021,Guam,2,9,0.2222222222222222
All,2021,Guinea-Bissau,2,10,0.2
All,2021,Guyana,1,13,0.07692307692307693
All,2021,Hong Kong SAR China,357,6869,0.05197263065948464
All,2021,Honduras,1,26,0.038461538461538464
All,2021,Croatia,110,1463,0.07518796992481203
All,2021,Haiti,0,7,0
All,2021,Hungary,2115,3638,0.5813633864760858
All,2021,Indonesia,177,3446,0.051363900174114914
All,2021,Ireland,2639,6711,0.3932349873342274
All,2021,Israel,871,10190,0.08547595682041217
All,2021,Isle of Man,1,5,0.2
All,2021,India,1414,89456,0.015806653550348774
All,2021,Iraq,74,2036,0.036345776031434185
All,2021,Iran,478,35027,0.01364661546806749
All,2021,Iceland,74,484,0.15289256198347106
All,2021,Italy,8973,45377,0.19774335015536507
All,2021,Jersey,3,6,0.5
All,2021,Jamaica,8,101,0.07920792079207921
All,2021,Jordan,38,1587,0.023944549464398234
All,2021,Japan,6076,50847,0.11949574212834582
All,2021,Kenya,150,728,0.20604395604395603
All,2021,Kyrgyzstan,4,64,0.0625
All,2021,Cambodia,7,129,0.05426356589147287
All,2021,St. Kitts & Nevis,5,14,0.35714285714285715
All,2021,North Korea,0,16,0
All,2021,South Korea,1831,32216,0.056835112987335484
All,2021,Kuwait,33,577,0.05719237435008666
All,2021,Cayman Islands,0,6,0
All,2021,Kazakhstan,43,771,0.055771725032425425
All,2021,Laos,3,14,0.21428571428571427
All,2021,Lebanon,59,1363,0.043286867204695524
All,2021,Liechtenstein,9,38,0.23684210526315788
All,2021,Sri Lanka,31,867,0.03575547866205306
All,2021,Liberia,1,9,0.1111111111111111
All,2021,Lesotho,1,21,0.047619047619047616
All,2021,Lithuania,89,973,0.09146968139773895
All,2021,Luxembourg,240,597,0.4020100502512563
All,2021,Latvia,53,444,0.11936936936936937
All,2021,Libya,10,122,0.08196721311475409
All,2021,Morocco,51,3394,0.015026517383618149
All,2021,Monaco,3,49,0.061224489795918366
All,2021,Moldova,11,109,0.10091743119266056
All,2021,Montenegro,6,102,0.058823529411764705
All,2021,Madagascar,15,51,0.29411764705882354
All,2021,North Macedonia,7,159,0.0440251572327044
All,2021,Mali,8,44,0.18181818181818182
All,2021,Myanmar (Burma),5,72,0.06944444444444445
All,2021,Mongolia,13,154,0.08441558441558442
All,2021,Macao SAR China,25,994,0.025150905432595575
All,2021,Martinique,2,26,0.07692307692307693
All,2021,Mauritania,1,19,0.05263157894736842
All,2021,Malta,25,297,0.08417508417508418
All,2021,Mauritius,5,117,0.042735042735042736
All,2021,Maldives,3,15,0.2
All,2021,Malawi,24,146,0.1643835616438356
All,2021,Mexico,369,9115,0.040482720789906744
All,2021,Malaysia,194,8049,0.02410237296558579
All,2021,Mozambique,14,88,0.1590909090909091
All,2021,Namibia,4,78,0.05128205128205128
All,2021,New Caledonia,7,28,0.25
All,2021,Niger,5,21,0.23809523809523808
All,2021,Nigeria,167,4201,0.03975243989526303
All,2021,Nicaragua,2,15,0.13333333333333333
All,2021,Netherlands,14550,23561,0.6175459445694156
All,2021,Norway,5095,8010,0.6360799001248439
All,2021,Nepal,46,441,0.10430839002267574
All,2021,New Zealand,509,6563,0.07755599573365839
All,2021,Oman,21,673,0.031203566121842496
All,2021,Panama,29,228,0.12719298245614036
All,2021,Peru,57,801,0.07116104868913857
All,2021,French Polynesia,4,32,0.125
All,2021,Papua New Guinea,4,30,0.13333333333333333
All,2021,Philippines,66,1314,0.0502283105022831
All,2021,Pakistan,206,8996,0.02289906625166741
All,2021,Poland,4073,12283,0.3315965155092404
All,2021,Puerto Rico,12,349,0.034383954154727794
All,2021,Palestinian Territories,3,241,0.012448132780082987
All,2021,Portugal,591,9134,0.06470330632800525
All,2021,Palau,1,8,0.125
All,2021,Paraguay,0,48,0
All,2021,Qatar,459,1217,0.3771569433032046
All,2021,Réunion,9,51,0.17647058823529413
All,2021,Romania,153,2090,0.07320574162679426
All,2021,Serbia,93,1998,0.046546546546546545
All,2021,Russia,975,32494,0.03000553948421247
All,2021,Rwanda,20,129,0.15503875968992248
All,2021,Saudi Arabia,492,8265,0.05952813067150635
All,2021,Solomon Islands,1,2,0.5
All,2021,Seychelles,0,10,0
All,2021,Sudan,15,244,0.06147540983606557
All,2021,Sweden,9755,14241,0.6849940313180254
All,2021,Singapore,535,8069,0.06630313545668608
All,2021,Slovenia,488,1654,0.2950423216444982
All,2021,Svalbard & Jan Mayen,2,3,0.6666666666666666
All,2021,Slovakia,132,1515,0.08712871287128712
All,2021,Sierra Leone,5,17,0.29411764705882354
All,2021,San Marino,0,8,0
All,2021,Senegal,11,129,0.08527131782945736
All,2021,Somalia,0,8,0
All,2021,Suriname,2,11,0.18181818181818182
All,2021,South Sudan,20,88,0.22727272727272727
All,2021,El Salvador,2,17,0.11764705882352941
All,2021,Sint Maarten,0,10,0
All,2021,Syria,12,162,0.07407407407407407
All,2021,Eswatini,2,25,0.08
All,2021,Chad,2,8,0.25
All,2021,Togo,2,56,0.03571428571428571
All,2021,Thailand,227,5791,0.039198756691417716
All,2021,Tajikistan,4,78,0.05128205128205128
All,2021,Timor-Leste,0,4,0
All,2021,Tunisia,68,4101,0.016581321628871007
All,2021,Turkey,425,25882,0.016420678463797234
All,2021,Trinidad & Tobago,4,140,0.02857142857142857
All,2021,Taiwan,655,12895,0.0507948817371074
All,2021,Tanzania,107,451,0.23725055432372505
All,2021,Ukraine,84,3017,0.027842227378190254
All,2021,Uganda,71,399,0.17794486215538846
All,2021,United States,23549,323610,0.07276969191310528
All,2021,Uruguay,21,603,0.03482587064676617
All,2021,Uzbekistan,8,486,0.01646090534979424
All,2021,Vatican City,0,7,0
All,2021,St. Vincent & Grenadines,0,1,0
All,2021,Venezuela,9,221,0.04072398190045249
All,2021,British Virgin Islands,0,1,0
All,2021,U.S. Virgin Islands,2,12,0.16666666666666666
All,2021,Vietnam,136,4109,0.033098077391092724
All,2021,Vanuatu,0,6,0
All,2021,Samoa,0,7,0
All,2021,Yemen,6,233,0.02575107296137339
All,2021,South Africa,826,8480,0.0974056603773585
All,2021,Zambia,26,121,0.21487603305785125
All,2021,Zimbabwe,34,292,0.11643835616438356
All,2022,Andorra,0,6,0
All,2022,United Arab Emirates,256,2244,0.1140819964349376
All,2022,Afghanistan,5,59,0.0847457627118644
All,2022,Antigua & Barbuda,0,21,0
All,2022,Albania,7,79,0.08860759493670886
All,2022,Armenia,14,363,0.03856749311294766
All,2022,Angola,2,9,0.2222222222222222
All,2022,Argentina,205,5018,0.04085292945396572
All,2022,Austria,4765,8291,0.5747195754432517
All,2022,Australia,10575,41268,0.2562518173887758
All,2022,Aruba,2,4,0.5
All,2022,Åland Islands,0,1,0
All,2022,Azerbaijan,18,388,0.04639175257731959
All,2022,Bosnia & Herzegovina,22,193,0.11398963730569948
All,2022,Barbados,5,37,0.13513513513513514
All,2022,Bangladesh,132,2368,0.05574324324324324
All,2022,Belgium,1501,10692,0.14038533482977927
All,2022,Burkina Faso,14,120,0.11666666666666667
All,2022,Bulgaria,65,669,0.09715994020926756
All,2022,Bahrain,8,164,0.04878048780487805
All,2022,Burundi,4,43,0.09302325581395349
All,2022,Benin,15,170,0.08823529411764706
All,2022,Bermuda,1,2,0.5
All,2022,Brunei,5,152,0.03289473684210526
All,2022,Bolivia,11,39,0.28205128205128205
