cr_year,issn_l,collection,articles,oa_articles
2017,0079-6611,global,111,14
2017,0079-6700,de,4,0
2017,0079-6700,global,47,1
2017,0079-6727,de,0,0
2017,0079-6727,global,15,3
2017,0079-6816,de,2,1
2017,0079-6816,global,13,2
2017,0085-2538,de,28,1
2017,0085-2538,global,475,29
2017,0090-0311,de,0,0
2017,0090-0311,global,133,1
2017,0090-2616,de,0,0
2017,0090-2616,global,31,0
2017,0090-3752,de,0,0
2017,0090-3752,global,33,0
2017,0090-4295,de,18,0
2017,0090-4295,global,859,10
2017,0090-8258,de,6,0
2017,0090-8258,global,1003,18
2017,0091-3022,de,0,0
2017,0091-3022,global,31,0
2017,0091-3057,de,3,0
2017,0091-3057,global,133,4
2017,0091-6749,de,42,5
2017,0091-6749,global,1598,74
2017,0091-7435,de,6,0
2017,0091-7435,global,328,24
2017,0092-640X,de,0,0
2017,0092-640X,global,22,1
2017,0092-6566,de,8,0
2017,0092-6566,global,104,2
2017,0092-8674,de,29,5
2017,0092-8674,global,547,48
2017,0093-6413,de,4,0
2017,0093-6413,global,99,1
2017,0093-691X,de,12,0
2017,0093-691X,global,509,4
2017,0093-7754,de,0,0
2017,0093-7754,global,69,2
2017,0093-934X,de,7,0
2017,0093-934X,global,132,7
2017,0094-0143,de,2,0
2017,0094-0143,global,87,0
2017,0094-114X,de,6,0
2017,0094-114X,global,214,4
2017,0094-1190,de,1,0
2017,0094-1190,global,55,0
2017,0094-1298,de,2,0
2017,0094-1298,global,112,0
2017,0094-5765,de,19,1
2017,0094-5765,global,482,9
2017,0094-730X,de,1,0
2017,0094-730X,global,38,0
2017,0095-0696,de,11,1
2017,0095-0696,global,85,7
2017,0095-4470,de,11,3
2017,0095-4470,global,44,9
2017,0095-4543,de,0,0
2017,0095-4543,global,81,0
2017,0095-5108,de,4,2
2017,0095-5108,global,84,3
2017,0095-8956,de,5,0
2017,0095-8956,global,87,2
2017,0096-3003,de,9,0
2017,0096-3003,global,577,2
2017,0097-3165,de,5,0
